,EID,Title,References
1057,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Mehler, A., Lücking, A., Menke, P., From neural activation to symbolic alignment: a network-based approach to the formation of dialogue lexica (2011), 8, pp. 527-536. , In Proc. of IJCNN 2011. San Jose"
1058,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Mehler, A., Lücking, A., Menke, P., Modelling lexical alignment in spontaneous direction dialogue data by means of a lexicon network model (2011), 2. , In Proc. of CICLing 2011. Tokyo"
1059,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Mehler, A., Lücking, A., Weiß, P., A network model of interpersonal alignment in dialogue (2010) Entropy, 12 (6), pp. 1440-1483"
1060,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Miller, G., Towards ethnographies of institutional discourse: proposals and suggestions (1994) Journal of Contemporary Ethnography, 23 (3), pp. 280-306"
1061,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Newman, M.E.J., The structure and function of complex networks (2003) SIAM Review, 45, pp. 167-256"
1062,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Norrick, N.R., Proverbs as set phrases (2007) Phraseology. An international handbook of contemporary research, pp. 381-393. , Walter de Gruyter, Berlin, New York, H. Burger, D. Dobrovolskij, P. Kühn, N.R. Norrick (Eds.)"
1063,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Pickering, M.J., Garrod, S., Toward a mechanistic psychology of dialogue (2004) Journal of Behavioral and Brain Science, 27 (2), pp. 169-190"
1064,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Pulvermüller, F., (2002) The neuroscience of language: on brain circuits of words and serial order, , Cambridge University Press, Cambridge, UK"
1065,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Reitter, D., Keller, F., Moore, J.D., Computational modelling of structural priming in dialogue (2006), pp. 121-124. , In Proc. of NAACL-Short'06. ACL"
1066,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Reitter, D., Moore, J.D., Keller, F., Priming of syntactic rules in task-oriented dialogue and spontaneous conversation (2006), pp. 685-690. , In Proc. of CogSci'06"
1067,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Sacks, H., Schegloff, E.A., Jefferson, G., A simplest systematics for the organization of turn-taking for conversation (1974) Language, 50 (4), pp. 696-735"
1068,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Tannen, D., (2007) Talking voices: repetition, dialogue, and imagery in conversational discourse, , Cambridge University Press, Cambridge, UK"
1069,2-s2.0-84861762399,Assessing cognitive alignment in different types of dialog by means of a network model," Weiß, P., Pfeiffer, T., Schaffranietz, G., Rickheit, G., Coordination in dialog (2008) In Proc. of 8th Annual Meeting of the Cognitive Science Society of Germany, 4, pp. 1-17. , Saarbrücken"
1070,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification,"Amaral, C., Cassan, A., Figueira, H., Martins, A., Mendes, A., Mendes, P., Pinto, C., Vidal, D., Priberam's question answering system in QA@CLEF 2007 (2008) Advances in Multilingual and Multimodal Information Retrieval: 8th Workshop of the Cross-language Evaluation Forum, CLEF 2007, pp. 364-371. , http://dx.doi.org/10.1007/978-3-540-85760-0_46, Budapest, Hungary, September 19-21, 2007. Revised Selected Papers, Berlin, Heidelberg, 2008. Springer. ISBN 978-3-540-85759-4"
1071,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Bhagat, R., Leuski, A., Hovy, E., Shallow semantic parsing despite little training data (2005) Proceedings of the ACL/SIGPARSE 9th International Workshop on Parsing Technologies, , Vancouver, Canada"
1072,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Blunsom, P., Kocik, K., Curran, J.R., Question classification with log-linear models (2006) SIGIR '06: Proceedings of the 29th Annual International ACM SIGIR conference on research and development in information retrieval, pp. 615-616. , ACM, New York, USA, ISBN 1-59593-369-7"
1073,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Carlson, A.J., Cumby, C.M., Rosen, J.L., Roth, D., (1999) Snow User Guide, , Technical report UIUC-DCS-R-99-210, Champaign, IL"
1074,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Chang, C-.C., Lin, C-.J., (2001) LIBSVM: A Library for Support Vectormachines, , http://wwwcsie.ntu.edu.tw/cjlin/libsvm, Software available at"
1075,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Collins, M.J., (1999) Head-driven Statistical Models for Natural Language Parsing, , PhD thesis, Philadelphia, PA, USA"
1076,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Fellbaum, C., (1998) WordNet: An Electronic Lexical Database., , http://books.google.es/books?hl=es&lr=&id=Rehu8OOzMIMC&oi= fnd&pg=PR11, MIT, Cambridge. URL"
1077,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Hermjakob, U., Hovy, E., Lin, C-.Y., Automated question answering in Webclopedia: A demonstration. In: Proceedings of the second international conference on human language technology research (2002) Morgan Kaufmann Publishers, pp. 370-371. , Inc, San Francisco"
1078,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Huang, Z., Thint, M., Qin, Z., Question classification using head words and their hypernyms (2008) EMNLP, pp. 927-936"
1079,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Judge, J., Cahill, A., Van Genabith, J., Questionbank: Creating a corpus of parse-annotated questions (2006) ACL-44: Proceedings of the 21st International Conference on Computational Linguistics and the 44th Annual Meeting of the Association for Computational Linguistics, pp. 497-504. , http://dx.doi.org/10.3115/1220175.1220238, Association for Computational Linguistics, Morristown, NJ, USA"
1080,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Krishnan, V., Das, S., Chakrabarti, S., Enhanced answer type inference from questions using sequential models (2005) HLT '05: Proceedings of the Conference on Human Language Technology and Empirical Methods in Natural Language Processing, pp. 315-322. , http://dx.doi.org/10.3115/1220575.1220615, Association for Computational Linguistics, Morristown, NJ, USA"
1081,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Kwok, C.C.T., Etzioni, O., Weld, D.S., Scaling question answering to the web (2001) WWW '01: Proceedings of the 10th International Conference on World Wide Web, pp. 150-161. , http://doi.acm.org/10.1145/371920.371973, ACMNew York, NY, USA, ISBN 1-58113-348-0"
1082,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Li, F., Zhang, X., Yuan, J., Zhu, X., Classifying what-type questions by head noun tagging (2008) Proceedings of the 22nd International Conference on Computational Linguistics (Coling 2008), pp. 481-488. , http://www.aclweb.org/anthology/C08-1061, August, Manchester, UK, Coling 2008 Organizing Committee. URL"
1083,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Li, X., Roth, D., Learning question classifiers (2002) Proceedings of the 19th International Conference on Computational Linguistics, pp. 1-7. , http://dx.doi.org/10.3115/1072228.1072378, Association for Computational Linguistics, Morristown, NJ, USA"
1084,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Mendes, A., Coheur, L., Mamede, N.J., Ribeiro, R.D., De Matos, D.M., Batista, F., QA@L2F, first steps at QA@CLEF (2008) Advances in Multilingual and Multimodal Information Retrieval Volume 5152 of Lecture Notes in Computer Science, , Springer, Berlin"
1085,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Metzler, D., Croft, W.B., Analysis of statistical question classification for fact-based questions (2005) Information Retrieval, 8 (3), pp. 481-504. , DOI 10.1007/s10791-005-6995-3"
1086,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Moldovan, D., Paşca, M., Harabagiu, S., Surdeanu, M., Performance issues and error analysis in an open-domain question answering system (2003) ACM Trans Inf Syst, 21 (2), pp. 133-154"
1087,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Moldovan, D.I., Harabagiu, S.M., Paşca, M., Mihalcea, R., Girju, R., Goodrum, R., Rus, V., The structure and performance of an open-domain question answering system (2000) ACL"
1088,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Newell, A., (1990) Unified Theories of Cognition, , Harvard University Press, Harvard"
1089,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Pan, Y., Tang, Y., Lin, L., Luo, Y., Question classification with semantic tree kernel (2008) SIGIR '08: Proceedings of the 31st Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, pp. 837-838. , http://doi.acm.org/10.1145/1390334.1390530, ACM, New York, NY, USA,ISBN:978-1-60558-164-4"
1090,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Petrov, S., Klein, D., Improved inference for unlexicalized parsing (2007) Human Language Technologies 2007: The Conference of the North American Chapter of the Association for Computational Linguistics"
1091,2-s2.0-79956078298,From symbolic to sub-symbolic information in question classification," Proceedings of the Main Conference, Association for Computational Linguistics, pp. 404-411. , http://www.aclweb.org/anthology/N/N07/N07-1051, Rochester, New York"
